"WHO_VA_code","WHO_VA_title","icd_range_codes_2016","icd_range_codes_2016_expand","WHO_VA_code_num"
"VAs-01.11 ","Haemorrhagic fever","A92-A96, A98-A99 ","A95","01.11 "
"VAs-01.11 ","Haemorrhagic fever","A92-A96, A98-A99 ","A96","01.11 "
"VAs-01.11 ","Haemorrhagic fever","A92-A96, A98-A99 ","A98","01.11 "
"VAs-01.11 ","Haemorrhagic fever","A92-A96, A98-A99 ","A99","01.11 "
"VAs-01.12 ","Dengue fever ","A97 ","A97","01.12 "
"VAs-01.06 ","Measles ","B05 ","B05","01.06 "
"VAs-01.03 ","HIV/AIDS related death ","B20-B24 ","B20","01.03 "
"VAs-01.03 ","HIV/AIDS related death ","B20-B24 ","B21","01.03 "
"VAs-01.03 ","HIV/AIDS related death ","B20-B24 ","B22","01.03 "
"VAs-01.03 ","HIV/AIDS related death ","B20-B24 ","B23","01.03 "
"VAs-01.03 ","HIV/AIDS related death ","B20-B24 ","B24","01.03 "
"VAs-01.05 ","Malaria ","B50-B54 ","B50","01.05 "
"VAs-01.05 ","Malaria ","B50-B54 ","B51","01.05 "
"VAs-01.05 ","Malaria ","B50-B54 ","B52","01.05 "
"VAs-01.05 ","Malaria ","B50-B54 ","B53","01.05 "
"VAs-01.05 ","Malaria ","B50-B54 ","B54","01.05 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C00","02.01 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C01","02.01 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C02","02.01 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C03","02.01 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C04","02.01 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C05","02.01 "
"VAs-02.01 ","Oral neoplasms ","C00-C06 ","C06","02.01 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C07","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C08","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C09","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C10","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C11","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C12","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C13","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C14","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C40","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C41","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C42","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C43","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C44","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C45","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C46","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C47","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C48","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C49","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C64","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C65","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C66","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C67","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C68","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C69","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C70","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C71","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C72","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C73","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C74","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C75","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C76","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C77","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C78","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C79","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C80","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C81","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C82","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C83","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C84","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C85","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C86","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C87","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C88","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C89","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C90","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C91","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C92","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C93","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C94","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C95","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","C96","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D00","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D01","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D02","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D03","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D04","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D05","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D06","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D07","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D08","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D09","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D10","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D11","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D12","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D13","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D14","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D15","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D16","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D17","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D18","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D19","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D20","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D21","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D22","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D23","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D24","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D25","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D26","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D27","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D28","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D29","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D30","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D31","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D32","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D33","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D34","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D35","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D36","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D37","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D38","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D39","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D40","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D41","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D42","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D43","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D44","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D45","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D46","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D47","02.99 "
"VAs-02.99 ","Other and unspecified neoplasms ","C07-C14; C40-C49; C64-C96; D00-D48","D48","02.99 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C15","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C16","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C17","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C18","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C19","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C20","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C21","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C22","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C23","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C24","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C25","02.02 "
"VAs-02.02 ","Digestive neoplasms ","C15-C26 ","C26","02.02 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C30","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C31","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C32","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C33","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C34","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C35","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C36","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C37","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C38","02.03 "
"VAs-02.03 ","Respiratory neoplasms ","C30-C39 ","C39","02.03 "
"VAs-02.04 ","Breast neoplasms ","C50 ","C50","02.04 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C51","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C52","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C53","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C54","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C55","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C56","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C57","02.05 "
"VAs-02.05 ","Female reproductive neoplasms ","C51-C58 ","C58","02.05 "
"VAs-02.06 ","Male reproductive neoplasms ","C60-C63 ","C60","02.06 "
"VAs-02.06 ","Male reproductive neoplasms ","C60-C63 ","C61","02.06 "
"VAs-02.06 ","Male reproductive neoplasms ","C60-C63 ","C62","02.06 "
"VAs-02.06 ","Male reproductive neoplasms ","C60-C63 ","C63","02.06 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D50","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D51","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D52","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D53","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D54","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D55","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D56","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D57","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D58","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D59","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D60","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D61","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D62","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D63","03.01 "
"VAs-03.01 ","Severe anaemia ","D50-D64 ","D64","03.01 "
"VAs-04.03 ","Sickle cell with crisis ","D57 ","D57","04.03 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D65","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D66","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D67","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D68","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D69","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D70","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D71","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D72","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D73","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D74","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D75","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D76","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D77","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D78","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D79","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D80","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D81","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D82","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D83","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D84","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D85","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D86","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D87","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D88","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","D89","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","E00","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","E01","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","E02","98 "
"VAs-98 ","Other and unspecified non- communicable disease","D65-D89; E00-E07; E15-E35; E50-E90; F00-F99; G06-G09; G10-G37; G50-G99; H00-H95; J30-J39; J47-J84; J86-J99; K00-K31; K35-K38 K40-K69; K77-K93 L00-L99; M00-M99; N00-N16; N20-N99; ","E03","98 "
