"","icd10_code","wva2016_code","wva2016_title","icd10_range.x","wbd10_age","wbd10_kind","wbd10_kind_depth","wbd10_codex4","wbd10_codex2","wbd10_code","wbd10_codex4_title","wbd10_codex2_title","wbd10_title","icd10_range.y"
"96","B04",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"97","B05",1.06,"Measles","B05","adult","codex",3,1,"1E","1E02","Communicable, maternal, perinatal and nutritional conditions","Selected vaccine preventable diseases","Measles","B01,B05"
"98","B06",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1E","1E04","Communicable, maternal, perinatal and nutritional conditions","Selected vaccine preventable diseases","Other vaccine preventable diseases","A36-A37,B03,B06,B26"
"99","B07",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"100","B08",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"101","B09",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"102","B15",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1G","1G01","Communicable, maternal, perinatal and nutritional conditions","Hepatitis","Hepatitis","B15-B17,B19"
"103","B16",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1G","1G01","Communicable, maternal, perinatal and nutritional conditions","Hepatitis","Hepatitis","B15-B17,B19"
"104","B17",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1G","1G01","Communicable, maternal, perinatal and nutritional conditions","Hepatitis","Hepatitis","B15-B17,B19"
"105","B18",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,2,"2J","2J02","Noncommunicable diseases","Digestive diseases","Lliver and alcohol related diseases","B18,F10,K70-K77,R16-R18,X45,Y15,Y90-Y91"
"106","B19",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1G","1G01","Communicable, maternal, perinatal and nutritional conditions","Hepatitis","Hepatitis","B15-B17,B19"
"107","B20",1.03,"HIV/AIDS related death","B20-24","adult","codex",3,1,"1B","1B01","Communicable, maternal, perinatal and nutritional conditions","HIV/AIDS","HIV/AIDS","B20-B24,C46,D84R75"
"108","B21",1.03,"HIV/AIDS related death","B20-24","adult","codex",3,1,"1B","1B01","Communicable, maternal, perinatal and nutritional conditions","HIV/AIDS","HIV/AIDS","B20-B24,C46,D84R75"
"109","B22",1.03,"HIV/AIDS related death","B20-24","adult","codex",3,1,"1B","1B01","Communicable, maternal, perinatal and nutritional conditions","HIV/AIDS","HIV/AIDS","B20-B24,C46,D84R75"
"110","B23",1.03,"HIV/AIDS related death","B20-24","adult","codex",3,1,"1B","1B01","Communicable, maternal, perinatal and nutritional conditions","HIV/AIDS","HIV/AIDS","B20-B24,C46,D84R75"
"111","B24",1.03,"HIV/AIDS related death","B20-24","adult","codex",3,1,"1B","1B01","Communicable, maternal, perinatal and nutritional conditions","HIV/AIDS","HIV/AIDS","B20-B24,C46,D84R75"
"112","B25",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"113","B26",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1E","1E04","Communicable, maternal, perinatal and nutritional conditions","Selected vaccine preventable diseases","Other vaccine preventable diseases","A36-A37,B03,B06,B26"
"114","B27",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"115","B28",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"116","B29",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"117","B30",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"118","B31",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"119","B32",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"120","B33",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"121","B34",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"122","B35",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"123","B36",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"124","B37",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"125","B38",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"126","B39",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"127","B40",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"128","B41",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"129","B42",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"130","B43",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"131","B44",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"132","B45",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"133","B46",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"134","B47",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"135","B48",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"136","B49",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"137","B50",1.05,"Malaria","B50-54","adult","codex",3,1,"1H","1H01","Communicable, maternal, perinatal and nutritional conditions","Malaria","Malaria","B50-B54"
"138","B51",1.05,"Malaria","B50-54","adult","codex",3,1,"1H","1H01","Communicable, maternal, perinatal and nutritional conditions","Malaria","Malaria","B50-B54"
"139","B52",1.05,"Malaria","B50-54","adult","codex",3,1,"1H","1H01","Communicable, maternal, perinatal and nutritional conditions","Malaria","Malaria","B50-B54"
"140","B53",1.05,"Malaria","B50-54","adult","codex",3,1,"1H","1H01","Communicable, maternal, perinatal and nutritional conditions","Malaria","Malaria","B50-B54"
"141","B54",1.05,"Malaria","B50-54","adult","codex",3,1,"1H","1H01","Communicable, maternal, perinatal and nutritional conditions","Malaria","Malaria","B50-B54"
"142","B55",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"143","B56",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"144","B57",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"145","B58",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"146","B59",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1L","1L01","Communicable, maternal, perinatal and nutritional conditions","Other infectious and parasitic diseases","Other infectious diseases","A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
"147","B60",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"148","B61",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"149","B62",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"150","B63",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"151","B64",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I01","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Protozoal diseases","B55-B58,B60-B64"
"152","B65",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
"153","B66",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
"154","B67",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
"155","B68",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
"156","B69",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
"157","B70",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
"158","B71",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","adult","codex",3,1,"1I","1I05","Communicable, maternal, perinatal and nutritional conditions","Selected tropical diseases","Helminthiases","B65-B83"
