icd10_code,cghr_code,cghr_label,wbd10_kind_depth,wbd10_codex4,wbd10_codex2,wbd10_code,wbd10_codex4_title,wbd10_codex2_title,wbd10_title,icd10_range
B43,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B44,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B45,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B46,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B47,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B48,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B49,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B50,4,Unspec. infect.,3,1,1H,1H01,"Communicable, maternal, perinatal and nutritional conditions",Malaria,Malaria,B50-B54
B51,4,Unspec. infect.,3,1,1H,1H01,"Communicable, maternal, perinatal and nutritional conditions",Malaria,Malaria,B50-B54
B52,4,Unspec. infect.,3,1,1H,1H01,"Communicable, maternal, perinatal and nutritional conditions",Malaria,Malaria,B50-B54
B53,4,Unspec. infect.,3,1,1H,1H01,"Communicable, maternal, perinatal and nutritional conditions",Malaria,Malaria,B50-B54
B54,4,Unspec. infect.,3,1,1H,1H01,"Communicable, maternal, perinatal and nutritional conditions",Malaria,Malaria,B50-B54
B55,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B56,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B57,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B58,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B59,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B60,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B61,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B62,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B63,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B64,4,Unspec. infect.,3,1,1I,1I01,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Protozoal diseases,"B55-B58,B60-B64"
B65,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B66,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B67,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B68,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B69,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B70,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B71,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B72,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B73,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B74,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B75,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B76,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B77,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B78,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B79,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B80,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B81,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B82,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B83,4,Unspec. infect.,3,1,1I,1I05,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Helminthiases,B65-B83
B85,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B86,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B87,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B88,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B89,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B90,2,TB,3,1,1A,1A01,"Communicable, maternal, perinatal and nutritional conditions",Tuberculosis,Tuberculosis,"A15-A19,B90,J65"
B91,4,Unspec. infect.,3,1,1E,1E03,"Communicable, maternal, perinatal and nutritional conditions",Selected vaccine preventable diseases,Poliomyelitis,"A80,B91"
B92,4,Unspec. infect.,3,1,1I,1I02,"Communicable, maternal, perinatal and nutritional conditions",Selected tropical diseases,Leprosy,"A30,B92"
B94,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B95,4,Unspec. infect.,3,1,1K,1K01,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Systemic Infection,"A20-A28,A32,A38,A40-A49,A68,A70,A74-A79,B95-B96,P36-P39,U80-U89"
B96,4,Unspec. infect.,3,1,1K,1K01,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Systemic Infection,"A20-A28,A32,A38,A40-A49,A68,A70,A74-A79,B95-B96,P36-P39,U80-U89"
B97,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B98,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
B99,4,Unspec. infect.,3,1,1L,1L01,"Communicable, maternal, perinatal and nutritional conditions",Other infectious and parasitic diseases,Other infectious diseases,"A31,A50,A65-A67,A69,B00,B02,B04,B07-B09,B25,B27-B49,B59,B85-B89,B94,B97-B99,P35,Y95"
C00,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C01,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C02,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C03,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C04,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C05,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C06,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C07,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C08,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C09,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C10,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C11,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C12,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C13,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C14,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C15,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C16,8,Neoplasms,3,2,2A,2A02,Noncommunicable diseases,Neoplasms,Stomach,C16
C17,8,Neoplasms,3,2,2A,2A03,Noncommunicable diseases,Neoplasms,"Colon, rectum and small intestine","C17-C21,D12"
C18,8,Neoplasms,3,2,2A,2A03,Noncommunicable diseases,Neoplasms,"Colon, rectum and small intestine","C17-C21,D12"
C19,8,Neoplasms,3,2,2A,2A03,Noncommunicable diseases,Neoplasms,"Colon, rectum and small intestine","C17-C21,D12"
C20,8,Neoplasms,3,2,2A,2A03,Noncommunicable diseases,Neoplasms,"Colon, rectum and small intestine","C17-C21,D12"
C21,8,Neoplasms,3,2,2A,2A03,Noncommunicable diseases,Neoplasms,"Colon, rectum and small intestine","C17-C21,D12"
C22,8,Neoplasms,3,2,2A,2A04,Noncommunicable diseases,Neoplasms,Liver,C22
C23,8,Neoplasms,3,2,2A,2A05,Noncommunicable diseases,Neoplasms,Other digestive,"C23-C26,C48,D00-D01,D13,D37"
C24,8,Neoplasms,3,2,2A,2A05,Noncommunicable diseases,Neoplasms,Other digestive,"C23-C26,C48,D00-D01,D13,D37"
C25,8,Neoplasms,3,2,2A,2A05,Noncommunicable diseases,Neoplasms,Other digestive,"C23-C26,C48,D00-D01,D13,D37"
C26,8,Neoplasms,3,2,2A,2A05,Noncommunicable diseases,Neoplasms,Other digestive,"C23-C26,C48,D00-D01,D13,D37"
C30,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C31,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C32,8,Neoplasms,3,2,2A,2A01,Noncommunicable diseases,Neoplasms,Upper aerodigestive,"C00-C15,C30-C32,D10-D11"
C33,8,Neoplasms,3,2,2A,2A06,Noncommunicable diseases,Neoplasms,Lung & airway cancers,"C33-C34,C39,D02,D14"
C34,8,Neoplasms,3,2,2A,2A06,Noncommunicable diseases,Neoplasms,Lung & airway cancers,"C33-C34,C39,D02,D14"
C37,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C38,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C39,8,Neoplasms,3,2,2A,2A06,Noncommunicable diseases,Neoplasms,Lung & airway cancers,"C33-C34,C39,D02,D14"
C40,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C41,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C42,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C43,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C44,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C45,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C46,4,Unspec. infect.,3,1,1B,1B01,"Communicable, maternal, perinatal and nutritional conditions",HIV/AIDS,HIV/AIDS,"B20-B24,C46,D84R75"
C47,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C48,8,Neoplasms,3,2,2A,2A05,Noncommunicable diseases,Neoplasms,Other digestive,"C23-C26,C48,D00-D01,D13,D37"
C49,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C50,8,Neoplasms,3,2,2A,2A07,Noncommunicable diseases,Neoplasms,Breast cancer,"C50,D05,D24,N60,N62-N64"
C51,8,Neoplasms,3,2,2A,2A09,Noncommunicable diseases,Neoplasms,Other female genital cancer,"C51-C52,C56-C58,D25-D28,D39"
C52,8,Neoplasms,3,2,2A,2A09,Noncommunicable diseases,Neoplasms,Other female genital cancer,"C51-C52,C56-C58,D25-D28,D39"
C53,8,Neoplasms,3,2,2A,2A08,Noncommunicable diseases,Neoplasms,Cervix & Uterus cancers,"C53-C55,D06,N87"
C54,8,Neoplasms,3,2,2A,2A08,Noncommunicable diseases,Neoplasms,Cervix & Uterus cancers,"C53-C55,D06,N87"
C55,8,Neoplasms,3,2,2A,2A08,Noncommunicable diseases,Neoplasms,Cervix & Uterus cancers,"C53-C55,D06,N87"
C56,8,Neoplasms,3,2,2A,2A09,Noncommunicable diseases,Neoplasms,Other female genital cancer,"C51-C52,C56-C58,D25-D28,D39"
C57,8,Neoplasms,3,2,2A,2A09,Noncommunicable diseases,Neoplasms,Other female genital cancer,"C51-C52,C56-C58,D25-D28,D39"
C58,8,Neoplasms,3,2,2A,2A09,Noncommunicable diseases,Neoplasms,Other female genital cancer,"C51-C52,C56-C58,D25-D28,D39"
C60,8,Neoplasms,3,2,2A,2A10,Noncommunicable diseases,Neoplasms,Male genital cancers,"C60-C63,D29,D40"
C61,8,Neoplasms,3,2,2A,2A10,Noncommunicable diseases,Neoplasms,Male genital cancers,"C60-C63,D29,D40"
C62,8,Neoplasms,3,2,2A,2A10,Noncommunicable diseases,Neoplasms,Male genital cancers,"C60-C63,D29,D40"
C63,8,Neoplasms,3,2,2A,2A10,Noncommunicable diseases,Neoplasms,Male genital cancers,"C60-C63,D29,D40"
C64,8,Neoplasms,3,2,2A,2A11,Noncommunicable diseases,Neoplasms,Urinary,"C64-C68,D30,D41"
C65,8,Neoplasms,3,2,2A,2A11,Noncommunicable diseases,Neoplasms,Urinary,"C64-C68,D30,D41"
C66,8,Neoplasms,3,2,2A,2A11,Noncommunicable diseases,Neoplasms,Urinary,"C64-C68,D30,D41"
C67,8,Neoplasms,3,2,2A,2A11,Noncommunicable diseases,Neoplasms,Urinary,"C64-C68,D30,D41"
C68,8,Neoplasms,3,2,2A,2A11,Noncommunicable diseases,Neoplasms,Urinary,"C64-C68,D30,D41"
C69,8,Neoplasms,3,2,2A,2A12,Noncommunicable diseases,Neoplasms,Brain and eye,"C69-C72,D31-D33,D42-D43"
C70,8,Neoplasms,3,2,2A,2A12,Noncommunicable diseases,Neoplasms,Brain and eye,"C69-C72,D31-D33,D42-D43"
C71,8,Neoplasms,3,2,2A,2A12,Noncommunicable diseases,Neoplasms,Brain and eye,"C69-C72,D31-D33,D42-D43"
C72,8,Neoplasms,3,2,2A,2A12,Noncommunicable diseases,Neoplasms,Brain and eye,"C69-C72,D31-D33,D42-D43"
C73,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C74,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C75,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C76,8,Neoplasms,3,2,2A,2A15,Noncommunicable diseases,Neoplasms,Cancer with unspecified sites,"C76,C80,D48"
C77,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C78,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
C79,8,Neoplasms,3,2,2A,2A14,Noncommunicable diseases,Neoplasms,Other neoplasms,"C37-C38,C40-45,C47,C49,C73-C75,C77-C79,C97,D03-D04,D07-D09,D15-D23,D34-D36,D38,D44,R59"
