"","icd10_code","wva2016_code","wva2016_title","icd10_range.x","wbd10_age","wbd10_kind","wbd10_kind_depth","wbd10_codex4","wbd10_codex2","wbd10_code","wbd10_codex4_title","wbd10_codex2_title","wbd10_title","icd10_range.y"
"68","A79",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A02","Communicable, perinatal and nutritional conditions","Neonatal Infections","Sepsis","A20-A28,A32,A38,A40-A44,A46,A48,A49,A68-A70,A74,A75,A77-A79,B95,B96,H10,H60,I30,I32-I33,I39-I41,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61,P35-P39"
"69","A80",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B03","Communicable, perinatal and nutritional conditions","Other communicable diseases","Poliomyelitis","A80,B91"
"70","A81",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"71","A81",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"72","A83",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"73","A83",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"74","A85",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"75","A85",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"76","A87",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"77","A87",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"78","A89",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"79","A89",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1A","1A03","Communicable, perinatal and nutritional conditions","Neonatal Infections","Meningitis/encephalitis","A39,A81-A89,G00-G09"
"80","A92",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"81","A93",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"82","A94",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"83","A95",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"84","A96",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"85","A97",1.12,"Dengue fever","A97","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"86","A98",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"87","A99",1.11,"Haemorrhagic fever","A92-96,A98-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"88","B00",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"89","B01",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B04","Communicable, perinatal and nutritional conditions","Other communicable diseases","Measles","B01,B05"
"90","B02",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"91","B03",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"92","B04",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"93","B05",1.06,"Measles","B05","neo","codex",3,1,"1B","1B04","Communicable, perinatal and nutritional conditions","Other communicable diseases","Measles","B01,B05"
"94","B06",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"95","B07",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"96","B08",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"97","B09",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"98","B15",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"99","B16",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"100","B17",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"101","B18",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"102","B19",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"103","B20",1.03,"HIV/AIDS related death","B20-24","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"104","B21",1.03,"HIV/AIDS related death","B20-24","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"105","B22",1.03,"HIV/AIDS related death","B20-24","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"106","B23",1.03,"HIV/AIDS related death","B20-24","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"107","B24",1.03,"HIV/AIDS related death","B20-24","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"108","B25",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"109","B26",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"110","B27",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"111","B30",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"112","B33",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"113","B34",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"114","B35",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"115","B36",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"116","B37",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"117","B38",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"118","B39",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"119","B40",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"120","B41",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"121","B42",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"122","B43",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"123","B44",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"124","B45",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"125","B46",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
"126","B47",1.99,"Unspecified infectious disease","A17-32,A36,A38,A42-89,B00-04,B06-19,B25-49,B55-99","neo","codex",3,1,"1B","1B06","Communicable, perinatal and nutritional conditions","Other communicable diseases","Other infectious and parasitic diseases","A15-A19,A30-A31,A36,A50-A67,A71,A90-A99,B00,B02-B04,B06-B09,B15-B27,B30,B33-B49,B55-B60,B64-B83,B85-B90,B92,B94,B97,B99,J65,K04,K05,K61,N70-N74,R75,U00,Y95"
