icd10_kind,icd10_kind_depth,icd10_chapter,icd10_code,icd10_title,icd11_kind,icd11_kind_depth,icd11_chapter,icd11_code,icd11_title,icd11_foundation_url,icd11_linear_url
category,2,I,A22.0,Cutaneous anthrax,category,1,01,1B97,Anthrax,http://id.who.int/icd/entity/2057984300,http://id.who.int/icd/release/11/2022-02/mms/1321303663
category,2,I,A22.1,Pulmonary anthrax,category,1,01,1B97,Anthrax,http://id.who.int/icd/entity/534877374,http://id.who.int/icd/release/11/2022-02/mms/1321303663
category,2,I,A22.2,Gastrointestinal anthrax,category,1,01,1B97,Anthrax,http://id.who.int/icd/entity/1800193089,http://id.who.int/icd/release/11/2022-02/mms/1321303663
category,2,I,A22.7,Anthrax sepsis,category,1,01,1B97,Anthrax,http://id.who.int/icd/entity/1321303663,http://id.who.int/icd/release/11/2022-02/mms/1321303663
category,2,I,A22.8,Other forms of anthrax,category,1,01,1B97,Anthrax,http://id.who.int/icd/entity/1321303663,http://id.who.int/icd/release/11/2022-02/mms/1321303663
category,2,I,A22.9,"Anthrax, unspecified",category,1,01,1B97,Anthrax,http://id.who.int/icd/entity/1321303663,http://id.who.int/icd/release/11/2022-02/mms/1321303663
category,1,I,A23,Brucellosis,category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/730510331,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,2,I,A23.0,Brucellosis due to Brucella melitensis,category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/1716687275,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,2,I,A23.1,Brucellosis due to Brucella abortus,category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/51993663,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,2,I,A23.2,Brucellosis due to Brucella suis,category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/2008288450,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,2,I,A23.3,Brucellosis due to Brucella canis,category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/318751060,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,2,I,A23.8,Other brucellosis,category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/730510331,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,2,I,A23.9,"Brucellosis, unspecified",category,1,01,1B95,Brucellosis,http://id.who.int/icd/entity/730510331,http://id.who.int/icd/release/11/2022-02/mms/730510331
category,1,I,A24,Glanders and melioidosis,category,1,01,1H0Z,"Infection, unspecified",http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/2022-02/mms/1435254666/unspecified
category,2,I,A24.0,Glanders,category,1,01,1B92,Glanders,http://id.who.int/icd/entity/1563156715,http://id.who.int/icd/release/11/2022-02/mms/1563156715
category,2,I,A24.1,Acute and fulminating melioidosis,category,1,01,1C42,Melioidosis,http://id.who.int/icd/entity/945827199,http://id.who.int/icd/release/11/2022-02/mms/2129350166
category,2,I,A24.2,Subacute and chronic melioidosis,category,1,01,1C42,Melioidosis,http://id.who.int/icd/entity/1288535424,http://id.who.int/icd/release/11/2022-02/mms/2129350166
category,2,I,A24.3,Other melioidosis,category,1,01,1C42,Melioidosis,http://id.who.int/icd/entity/2129350166,http://id.who.int/icd/release/11/2022-02/mms/2129350166
category,2,I,A24.4,"Melioidosis, unspecified",category,1,01,1C42,Melioidosis,http://id.who.int/icd/entity/2129350166,http://id.who.int/icd/release/11/2022-02/mms/2129350166
category,1,I,A25,Rat-bite fevers,category,1,01,1B90,Rat-bite fevers,http://id.who.int/icd/entity/1026551291,http://id.who.int/icd/release/11/2022-02/mms/1026551291
category,2,I,A25.0,Spirillosis,category,2,01,1B90.0,Spirillosis,http://id.who.int/icd/entity/1104357482,http://id.who.int/icd/release/11/2022-02/mms/1104357482
category,2,I,A25.1,Streptobacillosis,category,2,01,1B90.1,Streptobacillosis,http://id.who.int/icd/entity/614000128,http://id.who.int/icd/release/11/2022-02/mms/614000128
category,2,I,A25.9,"Rat-bite fever, unspecified",category,1,01,1B90,Rat-bite fevers,http://id.who.int/icd/entity/1026551291,http://id.who.int/icd/release/11/2022-02/mms/1026551291
category,1,I,A26,Erysipeloid,category,1,01,1B96,Erysipeloid,http://id.who.int/icd/entity/1233304838,http://id.who.int/icd/release/11/2022-02/mms/1233304838
category,2,I,A26.0,Cutaneous erysipeloid,category,1,01,1B96,Erysipeloid,http://id.who.int/icd/entity/1079281750,http://id.who.int/icd/release/11/2022-02/mms/1233304838
category,2,I,A26.7,Erysipelothrix sepsis,category,1,01,1B96&XN494,Erysipeloid / Erysipelothrix,http://id.who.int/icd/entity/867834818,http://id.who.int/icd/release/11/2022-02/mms/1233304838
category,2,I,A26.8,Other forms of erysipeloid,category,1,01,1B96,Erysipeloid,http://id.who.int/icd/entity/1233304838,http://id.who.int/icd/release/11/2022-02/mms/1233304838
category,2,I,A26.9,"Erysipeloid, unspecified",category,1,01,1B96,Erysipeloid,http://id.who.int/icd/entity/1233304838,http://id.who.int/icd/release/11/2022-02/mms/1233304838
category,1,I,A27,Leptospirosis,category,1,01,1B91,Leptospirosis,http://id.who.int/icd/entity/751399056,http://id.who.int/icd/release/11/2022-02/mms/751399056
category,2,I,A27.0,Leptospirosis icterohaemorrhagica,category,1,01,1B91,Leptospirosis,http://id.who.int/icd/entity/1554792661,http://id.who.int/icd/release/11/2022-02/mms/751399056
category,2,I,A27.8,Other forms of leptospirosis,category,1,01,1B91,Leptospirosis,http://id.who.int/icd/entity/751399056,http://id.who.int/icd/release/11/2022-02/mms/751399056
category,2,I,A27.9,"Leptospirosis, unspecified",category,1,01,1B91,Leptospirosis,http://id.who.int/icd/entity/751399056,http://id.who.int/icd/release/11/2022-02/mms/751399056
category,1,I,A28,"Other zoonotic bacterial diseases, not elsewhere classified",category,1,01,1B9Z,Unspecified zoonotic bacterial disease,http://id.who.int/icd/entity/1935092859,http://id.who.int/icd/release/11/2022-02/mms/1935092859/unspecified
category,2,I,A28.0,Pasteurellosis,category,1,01,1B99,Pasteurellosis,http://id.who.int/icd/entity/304649065,http://id.who.int/icd/release/11/2022-02/mms/304649065
category,2,I,A28.1,Cat-scratch disease,category,1,01,1B98,Cat-scratch disease,http://id.who.int/icd/entity/2003001085,http://id.who.int/icd/release/11/2022-02/mms/2003001085
category,2,I,A28.2,Extraintestinal yersiniosis,category,1,01,1B9A,Extraintestinal yersiniosis,http://id.who.int/icd/entity/63835650,http://id.who.int/icd/release/11/2022-02/mms/63835650
category,2,I,A28.8,"Other specified zoonotic bacterial diseases, not elsewhere classified",category,1,01,1B9Z,Unspecified zoonotic bacterial disease,http://id.who.int/icd/entity/1935092859,http://id.who.int/icd/release/11/2022-02/mms/1935092859/unspecified
category,2,I,A28.9,"Zoonotic bacterial disease, unspecified",category,1,01,1B9Z,Unspecified zoonotic bacterial disease,http://id.who.int/icd/entity/1935092859,http://id.who.int/icd/release/11/2022-02/mms/1935092859/unspecified
block,1,I,A30-A49,Other bacterial diseases,category,1,01,1H0Z,"Infection, unspecified",http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/2022-02/mms/1435254666/unspecified
category,1,I,A30,Leprosy [Hansen disease],category,2,01,1B20.Z,"Leprosy, unspecified",http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/2022-02/mms/149072669/unspecified
category,2,I,A30.0,Indeterminate leprosy,category,2,01,1B20.0,Paucibacillary leprosy,http://id.who.int/icd/entity/2010059430,http://id.who.int/icd/release/11/2022-02/mms/1800264981
category,2,I,A30.1,Tuberculoid leprosy,category,2,01,1B20.0,Paucibacillary leprosy,http://id.who.int/icd/entity/310697776,http://id.who.int/icd/release/11/2022-02/mms/1800264981
category,2,I,A30.2,Borderline tuberculoid leprosy,category,2,01,1B20.0,Paucibacillary leprosy,http://id.who.int/icd/entity/1713999823,http://id.who.int/icd/release/11/2022-02/mms/1800264981
category,2,I,A30.3,Borderline leprosy,category,2,01,1B20.1,Multibacillary leprosy,http://id.who.int/icd/entity/56771163,http://id.who.int/icd/release/11/2022-02/mms/1123804548
category,2,I,A30.4,Borderline lepromatous leprosy,category,2,01,1B20.1,Multibacillary leprosy,http://id.who.int/icd/entity/1888276943,http://id.who.int/icd/release/11/2022-02/mms/1123804548
category,2,I,A30.5,Lepromatous leprosy,category,2,01,1B20.1,Multibacillary leprosy,http://id.who.int/icd/entity/365370459,http://id.who.int/icd/release/11/2022-02/mms/1123804548
category,2,I,A30.8,Other forms of leprosy,category,2,01,1B20.Z,"Leprosy, unspecified",http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/2022-02/mms/149072669/unspecified
category,2,I,A30.9,"Leprosy, unspecified",category,2,01,1B20.Z,"Leprosy, unspecified",http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/2022-02/mms/149072669/unspecified
category,1,I,A31,Infection due to other mycobacteria,category,1,01,1H0Z,"Infection, unspecified",http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/2022-02/mms/1435254666/unspecified
category,2,I,A31.0,Pulmonary mycobacterial infection,category,2,01,1B21.0,Pulmonary infection due to non-tuberculous mycobacterium,http://id.who.int/icd/entity/1798822437,http://id.who.int/icd/release/11/2022-02/mms/1798822437
category,2,I,A31.1,Cutaneous mycobacterial infection,category,1,14,EA5Z,Cutaneous involvement by unspecified bacterial infection,http://id.who.int/icd/entity/1057472082,http://id.who.int/icd/release/11/2022-02/mms/435641775/unspecified
category,2,I,A31.8,Other mycobacterial infections,category,1,01,1H0Z,"Infection, unspecified",http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/2022-02/mms/1435254666/unspecified
category,2,I,A31.9,"Mycobacterial infection, unspecified",category,1,01,1H0Z,"Infection, unspecified",http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/2022-02/mms/1435254666/unspecified
category,1,I,A32,Listeriosis,category,2,01,1C1A.Z,"Listeriosis, unspecified",http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/2022-02/mms/419706488/unspecified
category,2,I,A32.0,Cutaneous listeriosis,category,2,01,1C1A.0,Cutaneous listeriosis,http://id.who.int/icd/entity/1789950491,http://id.who.int/icd/release/11/2022-02/mms/1789950491
category,2,I,A32.1,Listerial meningitis and meningoencephalitis,category,2,01,1C1A.1,Listerial meningitis or meningoencephalitis,http://id.who.int/icd/entity/268154767,http://id.who.int/icd/release/11/2022-02/mms/268154767
category,2,I,A32.7,Listerial sepsis,category,2,01,1C1A.Z,"Listeriosis, unspecified",http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/2022-02/mms/419706488/unspecified
category,2,I,A32.8,Other forms of listeriosis,category,2,01,1C1A.Z,"Listeriosis, unspecified",http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/2022-02/mms/419706488/unspecified
category,2,I,A32.9,"Listeriosis, unspecified",category,2,01,1C1A.Z,"Listeriosis, unspecified",http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/2022-02/mms/419706488/unspecified
category,1,I,A33,Tetanus neonatorum,category,1,01,1C15,Tetanus neonatorum,http://id.who.int/icd/entity/2085616610,http://id.who.int/icd/release/11/2022-02/mms/2085616610
category,1,I,A34,Obstetrical tetanus,category,1,01,1C14,Obstetrical tetanus,http://id.who.int/icd/entity/262236278,http://id.who.int/icd/release/11/2022-02/mms/262236278
category,1,I,A35,Other tetanus,category,1,01,1C13,Tetanus,http://id.who.int/icd/entity/1793762788,http://id.who.int/icd/release/11/2022-02/mms/1793762788
category,1,I,A36,Diphtheria,category,2,01,1C17.Z,"Diphtheria, unspecified",http://id.who.int/icd/entity/508032285,http://id.who.int/icd/release/11/2022-02/mms/508032285/unspecified
category,2,I,A36.0,Pharyngeal diphtheria,category,3,01,1C17.0Z,"Pharyngeal or tonsillar diphtheria, unspecified",http://id.who.int/icd/entity/1347332965,http://id.who.int/icd/release/11/2022-02/mms/1347332965/unspecified
category,2,I,A36.1,Nasopharyngeal diphtheria,category,2,01,1C17.1,Nasal diphtheria,http://id.who.int/icd/entity/889546481,http://id.who.int/icd/release/11/2022-02/mms/889546481
category,2,I,A36.2,Laryngeal diphtheria,category,2,01,1C17.2,Laryngeal diphtheria,http://id.who.int/icd/entity/1101542926,http://id.who.int/icd/release/11/2022-02/mms/1101542926
category,2,I,A36.3,Cutaneous diphtheria,category,2,01,1C17.3,Cutaneous diphtheria,http://id.who.int/icd/entity/618920860,http://id.who.int/icd/release/11/2022-02/mms/618920860
category,2,I,A36.8,Other diphtheria,category,2,01,1C17.Z,"Diphtheria, unspecified",http://id.who.int/icd/entity/1590242739,http://id.who.int/icd/release/11/2022-02/mms/508032285/unspecified
category,2,I,A36.9,"Diphtheria, unspecified",category,2,01,1C17.Z,"Diphtheria, unspecified",http://id.who.int/icd/entity/508032285,http://id.who.int/icd/release/11/2022-02/mms/508032285/unspecified
category,1,I,A37,Whooping cough,category,2,01,1C12.Z,"Whooping cough, unspecified",http://id.who.int/icd/entity/2064398473,http://id.who.int/icd/release/11/2022-02/mms/2064398473/unspecified
category,2,I,A37.0,Whooping cough due to Bordetella pertussis,category,2,01,1C12.0,Whooping cough due to Bordetella pertussis,http://id.who.int/icd/entity/1287021540,http://id.who.int/icd/release/11/2022-02/mms/1287021540
category,2,I,A37.1,Whooping cough due to Bordetella parapertussis,category,2,01,1C12.1,Whooping cough due to Bordetella parapertussis,http://id.who.int/icd/entity/704491122,http://id.who.int/icd/release/11/2022-02/mms/704491122
category,2,I,A37.8,Whooping cough due to other Bordetella species,category,2,01,1C12.Z,"Whooping cough, unspecified",http://id.who.int/icd/entity/2064398473,http://id.who.int/icd/release/11/2022-02/mms/2064398473/unspecified
category,2,I,A37.9,"Whooping cough, unspecified",category,2,01,1C12.Z,"Whooping cough, unspecified",http://id.who.int/icd/entity/2064398473,http://id.who.int/icd/release/11/2022-02/mms/2064398473/unspecified
category,1,I,A38,Scarlet fever,category,1,01,1B50,Scarlet fever,http://id.who.int/icd/entity/107294155,http://id.who.int/icd/release/11/2022-02/mms/107294155
category,1,I,A39,Meningococcal infection,category,2,01,1C1C.Z,"Meningococcal disease, unspecified",http://id.who.int/icd/entity/1664016479,http://id.who.int/icd/release/11/2022-02/mms/1664016479/unspecified
category,2,I,A39.0,Meningococcal meningitis,category,2,01,1C1C.0,Meningococcal meningitis,http://id.who.int/icd/entity/516585689,http://id.who.int/icd/release/11/2022-02/mms/516585689
category,2,I,A39.1,Waterhouse-Friderichsen syndrome,category,2,01,1C1C.1,Waterhouse-Friderichsen syndrome,http://id.who.int/icd/entity/2072098125,http://id.who.int/icd/release/11/2022-02/mms/2072098125
category,2,I,A39.2,Acute meningococcaemia,category,3,01,1C1C.20,Acute meningococcaemia,http://id.who.int/icd/entity/254600628,http://id.who.int/icd/release/11/2022-02/mms/254600628
category,2,I,A39.3,Chronic meningococcaemia,category,3,01,1C1C.2Z,"Meningococcaemia, unspecified",http://id.who.int/icd/entity/1785145382,http://id.who.int/icd/release/11/2022-02/mms/832233624/unspecified
category,2,I,A39.4,"Meningococcaemia, unspecified",category,3,01,1C1C.2Z,"Meningococcaemia, unspecified",http://id.who.int/icd/entity/832233624,http://id.who.int/icd/release/11/2022-02/mms/832233624/unspecified
category,2,I,A39.5,Meningococcal heart disease,category,2,01,1C1C.Z,"Meningococcal disease, unspecified",http://id.who.int/icd/entity/2093119016,http://id.who.int/icd/release/11/2022-02/mms/1664016479/unspecified
category,2,I,A39.8,Other meningococcal infections,category,2,01,1C1C.Z,"Meningococcal disease, unspecified",http://id.who.int/icd/entity/1664016479,http://id.who.int/icd/release/11/2022-02/mms/1664016479/unspecified
category,2,I,A39.9,"Meningococcal infection, unspecified",category,2,01,1C1C.Z,"Meningococcal disease, unspecified",http://id.who.int/icd/entity/1664016479,http://id.who.int/icd/release/11/2022-02/mms/1664016479/unspecified
category,1,I,A40,Streptococcal sepsis,category,1,01,1G40,Sepsis without septic shock,http://id.who.int/icd/entity/622600769,http://id.who.int/icd/release/11/2022-02/mms/622600769
